RedFighter,BlueFighter,AggressionScore,RedFinishingProb,BlueFinishingProb,RedStrikeGrapple,BlueStrikeGrapple,FightPace,SurvivabilityIndex,BettingEdgeIndex
Jorge Masvidal,Cezar Ferreira,0.024127021417669196,0.48214285714285715,0.28370221327967804,0.20454545454545456,0.49586776859504134,0.4126666666666667,0.8733333333333333,0.2962962962962963
Chad Mendes,Conor McGregor,0.9720774262159271,0.30599826137351493,1,0.4419642857142857,0.08759124087591241,0.20066666666666666,0.995,0.2778139232270658
Robbie Lawler,Rory MacDonald,0.9568927450589139,0.2847222222222222,NA,0.1891891891891892,NA,0.026666666666666672,0.84,0.21447824412783995
Dennis Bermudez,Jeremy Stephens,0.01098694263059318,0.27505827505827507,0.3383458646616541,0.5686274509803921,0.12195121951219512,0.14466666666666667,0.7022222222222222,0.3822760750772155
Gunnar Nelson,Brandon Thatch,0.9608342772032357,0.3474426807760141,0.42065142065142064,0.8587570621468926,0.0564373897707231,0.442,0.58,0.22962962962962952
Brad Pickett,Thomas Almeida,0.9999938558253978,0.12549019607843137,0.65284178187404,0.5333333333333333,0,0.2602222222222222,0.5483333333333333,0.7083333333333334
Matt Brown,Tim Means,0.057324175898868755,0.41911764705882354,0.3063973063973064,0.2553191489361702,0.3776824034334764,0.4053333333333333,0.9466666666666667,0.16521739130434787
Lyoto Machida,Yoel Romero,0.043107254941086116,0.4994026284348865,0.3553113553113553,0.20118343195266272,0.10112359550561797,0.13366666666666666,0.7755555555555556,0.21447824412783995
Hacran Dias,Levan Makashvili,0.06297335605699649,0.2611832611832612,0.17492732042827766,0.7204968944099379,0.35288928098808997,0.1,1,0.14739229024943312
Joanna Jedrzejczyk,Jessica Penne,3.059022269256247e-7,0.7132867132867133,0.1465201465201465,0,0.6607142857142857,0.10633333333333334,0.9577777777777777,0.7571428571428571
Dennis Siver,Tatsuya Kawajiri,0.057324175898868755,0.3208760425288088,0.28034034930586654,0.4386792452830189,0.6703296703296703,0.1,1,0.16521739130434787
Cain Velasquez,Fabricio Werdum,2.611903190957194e-4,0.6655737704918033,0.20460358056265984,0,0.5833333333333334,0.12783333333333333,0.8144444444444444,0.6063748079877112
Gilbert Melendez,Eddie Alvarez,0.039165722796764356,0.2915601023017903,0.271889400921659,0.3877551020408163,0.47058823529411764,0.1,1,0.22962962962962952
Kelvin Gastelum,Nate Marquardt,1.2339457598623172e-4,0.5555555555555556,0.188470066518847,0.36363636363636365,0.4805194805194805,0.19999999999999998,1,0.6333333333333333
Tecia Torres,Angela Hill,0.013386917827664779,0.3611111111111111,0.1875,0.7272727272727273,0.3181818181818182,0.1,1,0.36250948646597525
Henry Cejudo,Chico Camus,7.582560422162385e-10,0.38458726328873294,0.08561290032789831,0.5657276995305164,0.42716319824753557,0.1,1,0.8191646191646192
Tim Boetsch,Dan Henderson,0.030768859357148008,0.6317829457364341,0.32916666666666666,0.18699186991869918,0.15492957746478872,0.49066666666666664,0.09333333333333334,0.2645074224021593
Ben Rothwell,Matt Mitrione,0.9568927450589139,0.37745098039215685,0.5238095238095237,0.1791044776119403,0.052132701421800945,0.462,0.38,0.21447824412783995
Francisco Rivera,Alex Caceres,0.06913842034334682,0.445663922840276,0.30952380952380953,0.16228070175438597,0.5454545454545454,0.493,0.07,0.1300236406619386
Carlos Condit,Thiago Alves,0.0016588010801744215,0.503030303030303,0.23444976076555024,0.36507936507936506,0.2,0.19999999999999998,1,0.5213675213675215
Nik Lentz,Charles Oliveira,0.9926084586557181,0.16783216783216784,0.5528521221951879,0.5454545454545454,0.7249190938511327,0.13833333333333334,0.7444444444444445,0.4183350895679663
Jussier Formiga,Wilson Reis,0.52497918747894,0.25564842627660966,0.20761059567029716,0.48316251830161056,0.523121387283237,0.1,1,0.022688598979013097
Juliana Lima,Ericka Almeida,0.039165722796764356,0.2600760456273764,0.28264518294729774,0.4854368932038835,0.8162729658792651,0.1,1,0.22962962962962952
Anthony Johnson,Daniel Cormier,0.09975048911968513,0.423076923076923,0.35125448028673834,0.06015037593984962,0.34146341463414637,0.1235,0.8433333333333334,0.045454545454545414
Chris Weidman,Vitor Belfort,5.258334807966399e-4,0.7588652482269503,0.2148148148148148,0.40298507462686567,0.2911392405063291,0.44233333333333336,0.5766666666666667,0.5778072502210433
Donald Cerrone,John Makdessi,6.144174602214718e-6,0.5793650793650793,0.15595238095238095,0.660377358490566,0.25203252032520324,0.20355555555555555,0.9733333333333334,0.7083333333333334
Travis Browne,Andrei Arlovski,1.2339457598623172e-4,0.7104377104377104,0.1978494623655914,0,0.30952380952380953,0.4063333333333333,0.9366666666666666,0.6333333333333333
Joseph Benavidez,John Moraga,2.902311985211097e-6,0.40476190476190477,0.14074074074074072,0.6097560975609756,0.5283018867924528,0.1,1,0.7223529411764705
John Dodson,Zach Makovsky,1.3709572068578448e-6,0.4238095238095238,0.125,0.11392405063291139,0.5,0.1,1,0.735042735042735
Dong Hyun Kim,Joshua Burkman,0.020836344518680425,0.28890279516061745,0.2880116959064327,0.510548523206751,0.1977401129943503,0.12783333333333333,0.8144444444444444,0.313782991202346
Frankie Edgar,Urijah Faber,5.829126566113865e-5,0.3322889718022387,0.1552981552981553,0.35714285714285715,0.6222664015904572,0,1,0.6556776556776557
Gegard Mousasi,Costas Philippou,1.3709572068578448e-6,0.5570469798657718,0.13225806451612904,0.6343692870201096,0.23076923076923078,NA,NA,0.735042735042735
Hyun Gyu Lim,Neil Magny,0.9088770389851438,0.39638691572393225,0.26537654893506796,0.15557163531114326,0.37103746397694526,0.248,0.64,0.06775067750677505
Stipe Miocic,Mark Hunt,0.013386917827664779,0.5842985842985843,0.3333333333333333,0.11764705882352941,0.1111111111111111,0.014777777777777779,0.9113333333333333,0.36250948646597525
Brad Tavares,Robert Whittaker,0.07585818002124355,0.32407407407407407,0.2740740740740741,0.1935483870967742,0.24242424242424243,0.48533333333333334,0.14666666666666667,0.1093518060366156
Demetrious Johnson,Kyoji Horiguchi,9.21359998566181e-8,0.5595238095238095,0.14977477477477477,0.8108108108108109,0.264,1.1111111111111738e-4,0.9993333333333333,0.7722722722722725
Rampage Jackson,Fabio Maldonado,0.039165722796764356,0.3447113358617783,0.2625,0.13550135501355012,0.21052631578947367,NA,NA,0.22962962962962952
Michael Bisping,CB Dollaway,0.06297335605699649,0.30000000000000004,0.20047169811320753,0.3076923076923077,0.36363636363636365,0.1,1,0.14739229024943312
Alexis Davis,Sarah Kaufman,0.9807347673684083,0.15845464725643896,0.27142169999312854,0.6768060836501901,0.21971830985915494,0.2251111111111111,0.8116666666666666,0.32282745232385524
Randa Markos,Aisling Daly,0.0060598014915841155,0.31221176904630144,0.20312825860271116,0.6360485268630849,0.738255033557047,0.1,1,0.43482587064676614
Lyoto Machida,Luke Rockhold,0.9370266439430035,0.2625,0.40100250626566414,0.21052631578947367,0.53125,0.2331111111111111,0.7516666666666667,0.14739229024943312
Cub Swanson,Max Holloway,0.05215356307841774,0.31481481481481477,0.22981366459627328,0.46511627906976744,0.36363636363636365,0.11033333333333334,0.9311111111111111,0.182311222361285
Felice Herrig,Paige VanZant,0.9002495108803148,0.2591093117408907,NA,0.6071428571428571,NA,0.1,1,0.045454545454545414
Jim Miller,Beneil Dariush,0.9568927450589139,0.291005291005291,0.3754152823920266,0.48936170212765956,0.6451612903225806,0.1,1,0.21447824412783995
Ovince Saint Preux,Patrick Cummins,0.52497918747894,0.3891402714932127,0.20935960591133004,0.37142857142857144,0.3246753246753247,0.402,0.98,0.022688598979013097
Takeya Mizugaki,Aljamain Sterling,0.9981670610575072,0.16513500260989228,0.33986175115207373,0.35477178423236516,0.46938775510204084,0.12816666666666665,0.8122222222222222,0.5155406391361448
Gabriel Gonzaga,Mirko Cro Cop,0.01798620996209156,0.6921985815602837,NA,0.32926829268292684,NA,NA,NA,0.33035714285714285
Jimi Manuwa,Jan Blachowicz,0.9002495108803148,0.5090856855562738,0.38890394867624467,0.07951653944020357,0.3710045662100457,0.1,1,0.045454545454545414
Joanne Calderwood,Maryna Moroz,5.829126566113865e-5,0.6111111111111112,0.15476190476190477,0.1111111111111111,0.6245059288537549,0.47,0.3,0.6556776556776557
Chad Mendes,Ricardo Lamas,2.611903190957194e-4,0.42780026990553305,0.16333333333333333,0.13357400722021662,0.4888888888888889,0.445,0.55,0.6063748079877112
Jorge Masvidal,Al Iaquinta,0.5,0.25,0.3088235294117647,0.5,0.15789473684210525,0.1,1,0
Julianna Pena,Milana Dudieva,7.096703991005881e-4,0.4904359430604982,0.12069590431315694,0.6774193548387096,0.536741214057508,0.42033333333333334,0.7966666666666666,0.5647058823529412
Clay Guida,Robert Peralta,0.01098694263059318,0.2650719044161667,0.2625359310124561,0.7900053163211058,0.2183288409703504,0.1,1,0.3822760750772155
Dustin Poirier,Diego Ferreira,0.057324175898868755,0.39503852659274574,0.34541905719524457,0.381903642773208,0.44421487603305787,0.425,0.75,0.16521739130434787
Liz Carmouche,Lauren Murphy,0.9002495108803148,0.18684668989547037,0.24311719572739582,0.5244215938303342,0.260989010989011,0.1,1,0.045454545454545414
Demian Maia,Ryan LaFlare,0.52497918747894,0.36185383244206776,NA,0.8743169398907104,NA,0,1,0.022688598979013097
Amanda Nunes,Shayna Baszler,2.902311985211097e-6,0.739484586756548,0.18803418803418803,0,0.6,0.4613333333333333,0.38666666666666666,0.7223529411764705
Anthony Pettis,Rafael Dos Anjos,2.0342697805520653e-4,0.702075702075702,0.1575757575757576,0.4266666666666667,0.4166666666666667,0,1,0.6181818181818182
Carla Esparza,Joanna Jedrzejczyk,0.04742587317756678,0.37322515212981744,0.26455026455026454,0.6578947368421053,0.2537313432835821,0.20955555555555555,0.9283333333333333,0.19871794871794873
Johny Hendricks,Matt Brown,7.46028833836697e-4,0.35238095238095235,0.17825311942959002,0.15151515151515152,0.32608695652173914,0.1,1,0.5643939393939394
Roy Nelson,Alistair Overeem,0.9568927450589139,0.41148325358851673,0.5123299319727891,0.10662824207492795,0.14427860696517414,0.1,1,0.2153846153846154
Chris Cariaso,Henry Cejudo,0.999998629042793,0.14303959131545338,0.33666333666333664,0.4807692307692308,0.1919191919191919,0.1,1,0.7394957983193278
Larissa Pacheco,Germaine de Randamie,0.08317269649392238,0.3428722840487547,0.28195488721804507,0.6855575868372943,0.22388059701492538,0.23955555555555555,0.7033333333333334,0.09043927648578814
Ronda Rousey,Cat Zingano,6.144174602214718e-6,0.8844169246646028,0.18803418803418803,1,0.4,0.49533333333333335,0.04666666666666667,0.7121710526315789
Raquel Pennington,Holly Holm,0.9999417087343389,0.1328976034858388,0.49523809523809526,0.5614035087719298,0.13636363636363635,0.1,1,0.6556776556776557
Jake Ellenberger,Josh Koscheck,0.06297335605699649,0.4755244755244755,0.2361111111111111,0.13793103448275862,0.4666666666666667,0.2088888888888889,0.9333333333333333,0.14855072463768104
Mark Munoz,Roan Carneiro,0.0066928509242848554,0.4076827757125155,0.2891138712034234,0.1384083044982699,0.4810126582278481,0.4666666666666667,0.3333333333333333,0.42810457516339867
Antonio Silva,Frank Mir,0.04742587317756678,NA,0.30687830687830686,NA,0.4796380090497738,0.4666666666666667,0.3333333333333333,0.19967987194877962
Edson Barboza,Michael Johnson,0.06913842034334682,0.391025641025641,0.30230815347721823,0.16981132075471697,0.17446340121078702,0.1,1,0.1300236406619386
Rustam Khabilov,Adriano Martins,7.46028833836697e-4,0.43300653594771243,0.16025641025641024,0.27906976744186046,0.4782608695652174,0.1,1,0.5643939393939394
Iuri Alcantara,Frankie Saenz,6.825602910446286e-8,0.6309208033345963,0.07616636528028933,0.34334763948497854,0.4738400789733465,0.1,1,0.7812269031781227
Jessica Andrade,Marion Reneau,0.005596509224589802,0.33016304347826086,0.15843137254901962,0.5320197044334976,0.4946236559139785,0.462,0.38,0.4423734078906494
Benson Henderson,Brandon Thatch,0.9608342772032357,0.2107588856868396,0.5693779904306221,0.7021063189568706,0.09828674481514878,0.04826666666666666,0.9483333333333334,0.23048464668886426
Max Holloway,Cole Miller,2.0342697805520653e-4,0.48963317384370014,0.1536643026004728,0.041811846689895474,0.7377049180327869,0.1,1,0.6181818181818182
Zach Makovsky,Tim Elliott,0.9088770389851438,0.17799714409883902,0.26584507042253525,0.7499062617172854,0.5343511450381679,0.1,1,0.06926406926406925
Tyron Woodley,Kelvin Gastelum,0.027922573784073024,0.37104072398190047,0.2583333333333333,0.16666666666666666,0.5185185185185185,0.1,1,0.27875243664717353
Thales Leites,Tim Boetsch,0.0033348073074133443,0.5174603174603174,0.18555008210180624,0.6504065040650406,0.23809523809523808,0.21666666666666667,0.875,0.47972972972972977
Jordan Mein,Thiago Alves,0.06297335605699649,0.38431372549019605,0.2777777777777778,0.2682926829268293,0.38461538461538464,0.258,0.565,0.14855072463768104
Miesha Tate,Sara McMann,0.9677045353015494,0.19907407407407407,0.25874125874125875,0.6410256410256411,0.2727272727272727,0.1,1,0.2590051457975986
Ian McCall,John Lineker,0.014774031693273055,0.3557312252964427,0.17849898580121704,0.5135135135135135,0.20903010033444816,0.1,1,0.3541666666666667
Alexander Gustafsson,Anthony Johnson,0.004070137715896128,0.5596868884540117,0.2626728110599078,0.5145631067961165,0.1543340380549683,0.455,0.45,0.4658119658119658
Dan Henderson,Gegard Mousasi,0.9996965529699712,0.17763157894736842,0.5402504472271914,0.28,0.5945945945945946,0.4766666666666667,0.23333333333333334,0.6029874213836478
Phil Davis,Ryan Bader,0.02533270322687173,0.3111111111111111,0.16776315789473684,0.6666666666666666,0.3617021276595745,0.1,1,0.2915360501567399
Conor McGregor,Dennis Siver,2.5109990926928157e-8,0.9202279202279202,0.125,0,0.5,0.24133333333333332,0.69,0.7926910299003321
Donald Cerrone,Benson Henderson,0.9308615796566533,0.2857142857142857,0.2944915254237288,0.5,0.5882352941176471,0.1,1,0.1300236406619386
Jon Jones,Daniel Cormier,0.02436359431527785,0.42640692640692635,0.25523809523809526,0.3630573248407643,0.3559322033898305,0,1,0.29652341625043266
Donald Cerrone,Myles Jury,0.08317269649392238,0.41711229946524064,0.2222222222222222,0.41935483870967744,0.3150684931506849,0.1,1,0.09043927648578814
Brad Tavares,Nate Marquardt,0.07585818002124355,0.2710978342046303,0.4444444444444444,0.25696594427244585,0.5,0.1,1,0.11067193675889336
Kyoji Horiguchi,Louis Gaudinot,5.829126566113865e-5,0.5353535353535354,0.14358974358974358,0.1111111111111111,0.5384615384615384,0.1,1,0.6581818181818182
Lyoto Machida,CB Dollaway,2.155656754063829e-7,0.7260943996087064,0.10365448504983388,0,0.44594594594594594,0.47933333333333333,0.20666666666666667,0.7668010752688172
Renan Barao,Mitch Gagnon,1.522997951276035e-8,0.7017543859649122,0.10818713450292397,0.5,0.4857142857142857,0.11116666666666666,0.9255555555555556,0.797979797979798
Darren Elkins,Hacran Dias,0.9878715650157257,0.13595228301110654,0.3294716399919641,0.32367149758454106,0.4320388349514563,0.1,1,0.3743890518084067
Junior Dos Santos,Stipe Miocic,5.258334807966399e-4,0.7407407407407407,0.17665130568356374,0,0.2523364485981308,0,1,0.5802197802197803
Rafael Dos Anjos,Nate Diaz,0.005220125693558397,0.2711111111111111,0.22875816993464052,0.39622641509433965,0.4838709677419355,0.1,1,0.4476190476190476
Alistair Overeem,Stefan Struve,0.020836344518680425,0.6742424242424242,0.36764705882352944,0,0.2857142857142857,0.4156666666666667,0.8433333333333334,0.3157894736842105
Gabriel Gonzaga,Matt Mitrione,0.9241418199787566,0.4888888888888889,0.507177033492823,0.56,0.0625,0.4603333333333333,0.39666666666666667,0.11067193675889336
John Moraga,Willie Gates,2.7535691114583473e-5,0.5591766723842195,0.13942307692307693,0.7317073170731707,0.4444444444444444,0.10900000000000001,0.94,0.678332475553268
Jeremy Stephens,Charles Oliveira,0.027922573784073024,0.4418746195982958,0.3529657477025898,0.1021671826625387,0.825503355704698,0.1,1,0.27875243664717353
Johny Hendricks,Robbie Lawler,0.014774031693273055,0.4076923076923077,0.25,0.2,0.17391304347826086,0,1,0.3541666666666667
Anthony Pettis,Gilbert Melendez,0.0024726231566347743,0.4318181818181818,0.15789473684210525,0.4,0.32075471698113206,0.24155555555555555,0.6883333333333334,0.49929588483805354
Travis Browne,Brendan Schaub,2.0342697805520653e-4,0.7463617463617463,0.20939259745229893,0,0.47230320699708456,0.4033333333333333,0.9666666666666667,0.6181818181818182
Urijah Faber,Francisco Rivera,6.825602910446286e-8,0.650103519668737,0.15811628518810839,0.811965811965812,0.28698752228163993,0.2457777777777778,0.6566666666666666,0.7812269031781227
Raquel Pennington,Ashlee Evans-Smith,0.9746672967731284,0.2428847747996684,0.291225095379398,0.6418485237483954,0.5110732538330494,0.4003333333333333,0.9966666666666667,0.2915360501567399
Frankie Edgar,Cub Swanson,0.03557118927263618,0.2813852813852814,0.25757575757575757,0.2982456140350877,0.3333333333333333,4.4444444444445097e-4,0.9973333333333333,0.24501424501424496
Bobby Green,Edson Barboza,0.9478464369215823,0.27705627705627706,0.373015873015873,0.32142857142857145,0.1122715404699739,0.1,1,0.1833333333333334
Brad Pickett,Chico Camus,0.032295464698450516,0.3626901649027026,0.14413265306122447,0.39636752136752135,0.42857142857142855,0.1,1,0.2590051457975986
Joseph Benavidez,Dustin Ortiz,3.0344703002891917e-4,0.45063560934764413,0.11352040816326531,0.5130813953488372,0.44642857142857145,0.1,1,0.6029874213836478
Fabricio Werdum,Mark Hunt,3.0344703002891917e-4,0.7198879551820729,0.2427843803056027,1,0.1111111111111111,0.23399999999999999,0.745,0.6029874213836478
Jake Ellenberger,Kelvin Gastelum,0.9525741268224334,0.2738095238095238,0.3754152823920266,0.2786885245901639,0.3548387096774194,0.4046666666666667,0.9533333333333334,0.19967987194877962
Ricardo Lamas,Dennis Bermudez,0.9608342772032357,0.23885918003565063,0.3194444444444444,0.4915254237288136,0.3220338983050847,0.434,0.66,0.23048464668886426
Jessica Eye,Leslie Smith,0.003684239899435989,0.2821939586645469,0.16944444444444445,0.47540983606557374,0.24561403508771928,0.24666666666666665,0.65,0.47286284029824865
